index_no	uid	no_of_states	HH	HL	LH	LL	
1278	4968	3	0	0.233	0.767	0	
1279	4970	3	0	0.266	0.51	0.224	
1280	4973	3	0	0.337	0.431	0.232	
1281	4980	3	0	0.286	0.458	0.256	
1282	4982	3	0	0.142	0.498	0.36	
1283	4985	3	0	0.203	0.687	0.11	
1284	4989	3	0	0.256	0.668	0.076	
1285	4990	3	0	0.187	0.56	0.253	
1286	4991	3	0	0.683	0.129	0.188	
1287	4998	3	0	0.435	0.565	0	
1288	5002	3	0	0.412	0.307	0.281	
1289	5003	3	0	0.5	0.298	0.202	
1290	5005	3	0	0.543	0.357	0.1	
1291	5009	3	0	0.299	0.393	0.308	
1292	5018	3	0	0.367	0.313	0.32	
1293	5021	3	0	0.157	0.435	0.408	
1294	5023	3	0	0.434	0.475	0.091	
1295	5026	3	0	0.722	0.171	0.107	
1296	5028	3	0	0.125	0.684	0.191	
1297	5036	3	0	0.111	0.538	0.351	
1298	5043	3	0	0.152	0.485	0.363	
1299	5044	3	0.187	0.813	0	0	
1300	5046	3	0	0.441	0.284	0.275	
1301	5050	3	0	0.27	0.249	0.481	
1302	5051	3	0	0.336	0.341	0.323	
1303	5054	3	0	0.22	0.681	0.099	
1304	5058	3	0	0.446	0.266	0.288	
1305	5067	3	0	0.638	0.362	0	
1306	5068	3	0	0.578	0.223	0.199	
1307	5069	3	0	0.322	0.449	0.229	
1308	5071	3	0	0.584	0.416	0	
1309	5072	3	0	0.451	0.301	0.248	
1310	5085	3	0	0.729	0.216	0.055	
1311	5087	3	0	0.707	0.145	0.148	
1312	5091	3	0	0.394	0.512	0.094	
1313	5094	3	0	0.147	0.687	0.166	
1314	5123	3	0	0.432	0.349	0.219	
1315	5125	3	0	0.763	0.17	0.067	
1316	5129	3	0	0.599	0.307	0.094	
1317	5135	3	0	0.425	0.485	0.09	
1318	5136	3	0	0.581	0.339	0.08	
1319	5138	3	0	0.541	0.459	0	
1320	5140	3	0	0.468	0.333	0.199	
1321	5144	3	0.029	0.703	0.268	0	
1322	5154	3	0	0.679	0.23	0.091	
1323	5156	3	0	0.174	0.36	0.466	
1324	5157	3	0	0.536	0.36	0.104	
1325	5166	3	0	0.24	0.656	0.104	
1326	5172	3	0	0.571	0.218	0.211	
1327	5176	3	0	0.666	0.334	0	
1328	5181	3	0	0.489	0.435	0.076	
1329	5185	3	0	0.539	0.288	0.173	
1330	5194	3	0	0.492	0.416	0.092	
1331	5205	3	0	0.368	0.248	0.384	
1332	5208	3	0	0.176	0.675	0.149	
1333	5213	3	0	0.427	0.361	0.212	
1334	5214	3	0	0.242	0.419	0.339	
1335	5224	3	0	0.609	0.227	0.164	
1336	5227	3	0	0.215	0.562	0.223	
1337	5228	3	0	0.69	0.162	0.148	
1338	5232	3	0	0.361	0.524	0.115	
1339	5241	3	0	0.148	0.693	0.159	
1340	5251	3	0	0.457	0.388	0.155	
1341	5256	3	0	0.321	0.606	0.073	
1342	5265	3	0	0.29	0.357	0.353	
1343	5268	3	0	0.233	0.43	0.337	
1344	5270	3	0	0.645	0.201	0.154	
1345	5275	3	0.237	0.763	0	0	
1346	5276	3	0	0.359	0.449	0.192	
1347	5281	3	0	0.284	0.539	0.177	
1348	5285	3	0	0.284	0.318	0.398	
1349	5287	3	0.466	0.534	0	0	
1350	5294	3	0	0.666	0.136	0.198	
1351	5298	3	0	0.227	0.496	0.277	
1352	5300	3	0	0.668	0.247	0.085	
1353	5306	3	0	0.241	0.311	0.448	
1354	5308	3	0	0.252	0.619	0.129	
1355	5309	3	0	0.315	0.282	0.403	
1356	5318	3	0	0.294	0.525	0.181	
1357	5319	3	0	0.411	0.479	0.11	
1358	5320	3	0	0.631	0.207	0.162	
1359	5322	3	0	0.61	0.098	0.292	
1360	5323	3	0	0.193	0.618	0.189	
1361	5324	3	0	0.566	0.065	0.369	
1362	5329	3	0	0.308	0.348	0.344	
1363	5330	3	0	0.381	0.462	0.157	
1364	5332	3	0	0.246	0.543	0.211	
1365	5334	3	0	0.741	0.259	0	
1366	5337	3	0.286	0.714	0	0	
1367	5347	3	0	0.235	0.5	0.265	
1368	5350	3	0	0.434	0.329	0.237	
1369	5356	3	0	0.494	0.293	0.213	
1370	5357	3	0	0.171	0.598	0.231	
1371	5361	3	0	0.572	0.294	0.134	
1372	5363	3	0	0.218	0.676	0.106	
1373	5368	3	0	0.693	0.248	0.059	
1374	5370	3	0	0.704	0.128	0.168	
1375	5371	3	0	0.466	0.349	0.185	
1376	5374	3	0	0.159	0.274	0.567	
1377	5381	3	0	0.206	0.716	0.078	
1378	5382	3	0	0.264	0.398	0.338	
1379	5383	3	0	0.219	0.677	0.104	
1380	5384	3	0	0.517	0.395	0.088	
1381	5389	3	0	0.221	0.593	0.186	
1382	5392	3	0	0.295	0.515	0.19	
1383	5394	3	0	0.307	0.587	0.106	
1384	5399	3	0	0.64	0.256	0.104	
1385	5400	3	0	0.294	0.343	0.363	
1386	5401	3	0	0.238	0.283	0.479	
1387	5402	3	0	0.35	0.467	0.183	
1388	5408	3	0	0.574	0.31	0.116	
1389	5412	3	0	0.162	0.331	0.507	
1390	5413	3	0	0.532	0.187	0.281	
1391	5418	3	0	0.199	0.593	0.208	
1392	5421	3	0	0.71	0.23	0.06	
1393	5435	3	0.088	0.777	0.135	0	
1394	5436	3	0	0.264	0.529	0.207	
1395	5437	3	0	0.585	0.323	0.092	
1396	5454	3	0	0.609	0.202	0.189	
1397	5455	3	0	0.611	0.205	0.184	
1398	5465	3	0.013	0.716	0.271	0	
1399	5467	3	0	0.175	0.33	0.495	
1400	5469	3	0	0.634	0.28	0.086	
1401	5476	3	0	0.366	0.541	0.093	
1402	5481	3	0	0.591	0.252	0.157	
1403	5485	3	0	0.403	0.155	0.442	
1404	5486	3	0	0.696	0.095	0.209	
1405	5498	3	0	0.416	0.483	0.101	
1406	5500	3	0	0.639	0.188	0.173	
1407	5505	3	0	0.278	0.63	0.092	
1408	5506	3	0	0.243	0.65	0.107	
1409	5510	3	0	0.591	0.222	0.187	
1410	5511	3	0	0.512	0.393	0.095	
1411	5515	3	0	0.262	0.617	0.121	
1412	5516	3	0	0.273	0.391	0.336	
1413	5517	3	0	0.671	0.171	0.158	
1414	5518	3	0	0.368	0.499	0.133	
1415	5520	3	0	0.572	0.327	0.101	
1416	5525	3	0	0.272	0.257	0.471	
1417	5527	3	0	0.12	0.309	0.571	
1418	5528	3	0	0.396	0.604	0	
1419	5531	3	0	0.308	0.531	0.161	
1420	5532	3	0	0.092	0.659	0.249	
1421	5535	3	0	0.397	0.296	0.307	
1422	5536	3	0	0.702	0.133	0.165	
1423	5538	3	0	0.648	0.276	0.076	
1424	5541	3	0	0.721	0.119	0.16	
1425	5542	3	0	0.434	0.252	0.314	
1426	5550	3	0	0.653	0.129	0.218	
1427	5556	3	0	0.692	0.204	0.104	
1428	5560	3	0	0.259	0.328	0.413	
1429	5562	3	0	0.382	0.457	0.161	
1430	5563	3	0	0.499	0.35	0.151	
1431	5567	3	0	0.847	0.153	0	
1432	5577	3	0	0.59	0.166	0.244	
1433	5578	3	0	0.1	0.458	0.442	
1434	5582	3	0	0.121	0.729	0.15	
1435	5583	3	0	0.216	0.554	0.23	
1436	5584	3	0	0.434	0.381	0.185	
1437	5585	3	0	0.731	0.269	0	
1438	5590	3	0	0.36	0.266	0.374	
1439	5594	3	0	0.418	0.387	0.195	
1440	5598	3	0	0.365	0.398	0.237	
1441	5599	3	0	0.194	0.571	0.235	
1442	5600	3	0	0.303	0.175	0.522	
1443	5603	3	0	0.402	0.152	0.446	
1444	5604	3	0	0.318	0.316	0.366	
1445	5605	3	0	0.365	0.296	0.339	
1446	5606	3	0	0.67	0.089	0.241	
1447	5608	3	0	0.408	0.518	0.074	
1448	5610	3	0	0.405	0.148	0.447	
1449	5612	3	0	0.195	0.307	0.498	
1450	5615	3	0.294	0.706	0	0	
1451	5616	3	0	0.557	0.443	0	
1452	5625	3	0	0.702	0.084	0.214	
1453	5630	3	0	0.472	0.183	0.345	
1454	5632	3	0	0.395	0.423	0.182	
1455	5633	3	0	0.343	0.318	0.339	
1456	5636	3	0	0.609	0.193	0.198	
1457	5643	3	0	0.311	0.487	0.202	
1458	5644	3	0	0.483	0.381	0.136	
1459	5654	3	0	0.408	0.592	0	
1460	5659	3	0	0.674	0.2	0.126	
1461	5663	3	0	0.351	0.449	0.2	
1462	5665	3	0	0.458	0.144	0.398	
1463	5666	3	0	0.522	0.259	0.219	
1464	5669	3	0	0.167	0.542	0.291	
1465	5670	3	0	0.256	0.55	0.194	
1466	5671	3	0	0.392	0.415	0.193	
1467	5679	3	0	0.335	0.545	0.12	
1468	5687	3	0	0.202	0.719	0.079	
1469	5688	3	0	0.776	0.224	0	
1470	5689	3	0	0.166	0.326	0.508	
1471	5699	3	0	0.179	0.821	0	
1472	5701	3	0	0.598	0.218	0.184	
1473	5704	3	0	0.466	0.146	0.388	
1474	5706	3	0	0.397	0.509	0.094	
1475	5709	3	0	0.413	0.404	0.183	
1476	5710	3	0	0.166	0.134	0.7	
1477	5713	3	0	0.54	0.195	0.265	
1478	5714	3	0	0.482	0.359	0.159	
1479	5717	3	0	0.302	0.482	0.216	
1480	5719	3	0	0.596	0.171	0.233	
1481	5721	3	0	0.309	0.278	0.413	
1482	5724	3	0	0.471	0.284	0.245	
1483	5726	3	0	0.331	0.504	0.165	
1484	5728	3	0	0.122	0.601	0.277	
1485	5729	3	0	0.343	0.519	0.138	
1486	5731	3	0	0.386	0.259	0.355	
1487	5733	3	0	0.478	0.459	0.063	
1488	5744	3	0	0.33	0.518	0.152	
1489	5746	3	0	0.217	0.628	0.155	
1490	5748	3	0	0.309	0.524	0.167	
1491	5759	3	0.004	0.273	0.491	0.232	
1492	5760	3	0	0.156	0.364	0.48	
1493	5762	3	0	0.489	0.341	0.17	
1494	5763	3	0	0.49	0.228	0.282	
1495	5765	3	0	0.35	0.306	0.344	
1496	5766	3	0	0.589	0.291	0.12	
1497	5767	3	0	0.165	0.533	0.302	
1498	5774	3	0	0.222	0.178	0.6	
1499	5775	3	0	0.395	0.526	0.079	
1500	5783	3	0	0.247	0.415	0.338	
1501	5788	3	0	0.561	0.286	0.153	
1502	5791	3	0	0.218	0.679	0.103	
1503	5798	3	0	0.555	0.29	0.155	
1504	5799	3	0	0.401	0.273	0.326	
1505	5802	3	0	0.33	0.528	0.142	
1506	5807	3	0	0.196	0.314	0.49	
1507	5814	3	0	0.146	0.665	0.189	
1508	5821	3	0	0.277	0.487	0.236	
1509	5822	3	0.09	0.763	0.147	0	
1510	5827	3	0	0.587	0.279	0.134	
1511	5836	3	0	0.161	0.658	0.181	
1512	5844	3	0	0.594	0.315	0.091	
1513	5847	3	0	0.383	0.617	0	
1514	5860	3	0	0.25	0.661	0.089	
1515	5863	3	0	0.289	0.384	0.327	
1516	5878	3	0	0.247	0.583	0.17	
1517	5879	3	0	0.454	0.464	0.082	
1518	5883	3	0	0.648	0.094	0.258	
1519	5884	3	0.025	0.376	0.217	0.382	
1520	5889	3	0	0.267	0.216	0.517	
1521	5893	3	0	0.626	0.273	0.101	
1522	5897	3	0	0.143	0.715	0.142	
1523	5903	3	0	0.626	0.284	0.09	
1524	5907	3	0	0.309	0.533	0.158	
1525	5908	3	0	0.502	0.347	0.151	
1526	5909	3	0	0.377	0.463	0.16	
1527	5917	3	0.2	0.8	0	0	
1528	5918	3	0	0.647	0.174	0.179	
1529	5923	3	0	0.348	0.286	0.366	
1530	5926	3	0	0.605	0.169	0.226	
1531	5927	3	0	0.529	0.326	0.145	
1532	5928	3	0	0.207	0.661	0.132	
1533	5929	3	0	0.272	0.591	0.137	
1534	5937	3	0	0.4	0.13	0.47	
1535	5944	3	0	0.551	0.329	0.12	
1536	5947	3	0.006	0.684	0.083	0.227	
1537	5948	3	0	0.058	0.694	0.248	
1538	5952	3	0	0.386	0.348	0.266	
1539	5953	3	0	0.309	0.521	0.17	
1540	5955	3	0	0.632	0.169	0.199	
1541	5957	3	0	0.59	0.311	0.099	
1542	5961	3	0	0.853	0.147	0	
1543	5963	3	0	0.562	0.438	0	
1544	5972	3	0	0.711	0.081	0.208	
1545	5976	3	0	0.414	0.432	0.154	
1546	5979	3	0	0.759	0.241	0	
1547	5981	3	0	0.353	0.647	0	
1548	5984	3	0	0.755	0.245	0	
1549	5987	3	0	0.141	0.723	0.136	
1550	5991	3	0	0.581	0.22	0.199	
1551	5992	3	0	0.573	0.31	0.117	
1552	5994	3	0	0.157	0.295	0.548	
1553	5995	3	0	0.365	0.491	0.144	
1554	5998	3	0	0.78	0.101	0.119	
1555	6004	3	0	0.613	0.291	0.096	
1556	6008	3	0	0.155	0.573	0.272	
1557	6009	3	0	0.691	0.146	0.163	
1558	6010	3	0	0.275	0.647	0.078	
1559	6014	3	0	0.411	0.251	0.338	
1560	6015	3	0	0.257	0.487	0.256	
1561	6017	3	0	0.606	0.266	0.128	
1562	6021	3	0	0.325	0.493	0.182	
1563	6024	3	0	0.276	0.476	0.248	
1564	6037	3	0	0.648	0.138	0.214	
1565	6043	3	0	0.625	0.283	0.092	
1566	6047	3	0	0.251	0.282	0.467	
1567	6050	3	0	0.421	0.419	0.16	
1568	6051	3	0	0.39	0.432	0.178	
1569	6053	3	0	0.714	0.144	0.142	
1570	6056	3	0	0.575	0.199	0.226	
1571	6065	3	0	0.44	0.112	0.448	
1572	6077	3	0	0.515	0.396	0.089	
1573	6082	3	0	0.624	0.17	0.206	
1574	6083	3	0	0.437	0.563	0	
1575	6084	3	0	0.543	0.376	0.081	
1576	6085	3	0	0.617	0.275	0.108	
1577	6088	3	0	0.411	0.386	0.203	
1578	6094	3	0	0.14	0.585	0.275	
1579	6095	3	0	0.345	0.193	0.462	
1580	6099	3	0.24	0.76	0	0	
1581	6117	3	0	0.079	0.706	0.215	
1582	6118	3	0	0.186	0.366	0.448	
1583	6120	3	0	0.276	0.357	0.367	
1584	6122	3	0	0.328	0.17	0.502	
1585	6124	3	0	0.62	0.196	0.184	
1586	6126	3	0	0.597	0.183	0.22	
1587	6131	3	0	0.111	0.647	0.242	
1588	6138	3	0	0.414	0.41	0.176	
1589	6139	3	0	0.204	0.67	0.126	
1590	6141	3	0	0.11	0.527	0.363	
1591	6142	3	0	0.67	0.2	0.13	
1592	6149	3	0	0.446	0.437	0.117	
1593	6153	3	0	0.644	0.356	0	
1594	6159	3	0	0.278	0.422	0.3	
1595	6170	3	0	0.246	0.549	0.205	
1596	6171	3	0	0.158	0.503	0.339	
1597	6182	3	0	0.45	0.347	0.203	
1598	6185	3	0	0.512	0.41	0.078	
1599	6187	3	0	0.523	0.09	0.387	
1600	6190	3	0	0.219	0.679	0.102	
1601	6195	3	0	0.307	0.348	0.345	
1602	6196	3	0	0.557	0.34	0.103	
1603	6204	3	0	0.59	0.273	0.137	
1604	6205	3	0	0.216	0.496	0.288	
1605	6206	3	0	0.244	0.649	0.107	
1606	6207	3	0	0.566	0.355	0.079	
1607	6211	3	0	0.566	0.434	0	
1608	6212	3	0	0.725	0.208	0.067	
1609	6218	3	0	0.451	0.284	0.265	
1610	6223	3	0	0.597	0.17	0.233	
1611	6224	3	0	0.382	0.543	0.075	
1612	6230	3	0	0.179	0.353	0.468	
1613	6231	3	0	0.269	0.412	0.319	
1614	6232	3	0	0.439	0.246	0.315	
1615	6234	3	0	0.36	0.288	0.352	
1616	6246	3	0	0.119	0.555	0.326	
1617	6255	3	0	0.304	0.346	0.35	
1618	6256	3	0	0.291	0.497	0.212	
1619	6258	3	0	0.613	0.083	0.304	
1620	6260	3	0	0.563	0.437	0	
1621	6261	3	0	0.481	0.442	0.077	
1622	6271	3	0	0.095	0.555	0.35	
1623	6276	3	0	0.564	0.436	0	
1624	6278	3	0	0.215	0.462	0.323	
1625	6281	3	0	0.236	0.597	0.167	
1626	6292	3	0	0.174	0.352	0.474	
1627	6294	3	0	0.717	0.283	0	
1628	6296	3	0	0.565	0.281	0.154	
1629	6299	3	0	0.215	0.526	0.259	
1630	6301	3	0	0.233	0.541	0.226	
1631	6306	3	0	0.362	0.459	0.179	
1632	6311	3	0	0.31	0.562	0.128	
1633	6313	3	0	0.7	0.211	0.089	
1634	6314	3	0	0.278	0.524	0.198	
1635	6315	3	0	0.457	0.38	0.163	
1636	6318	3	0	0.116	0.664	0.22	
1637	6330	3	0	0.16	0.294	0.546	
1638	6345	3	0	0.358	0.302	0.34	
1639	6348	3	0	0.64	0.265	0.095	
1640	6350	3	0	0.347	0.545	0.108	
1641	6360	3	0	0.221	0.452	0.327	
1642	6364	3	0	0.578	0.181	0.241	
1643	6370	3	0	0.535	0.365	0.1	
1644	6373	3	0	0.378	0.479	0.143	
1645	6375	3	0	0.508	0.375	0.117	
1646	6376	3	0	0.239	0.664	0.097	
1647	6380	3	0	0.189	0.811	0	
1648	6387	3	0	0.319	0.338	0.343	
1649	6391	3	0	0.235	0.573	0.192	
1650	6392	3	0	0.514	0.291	0.195	
1651	6398	3	0	0.562	0.211	0.227	
1652	6399	3	0	0.142	0.487	0.371	
1653	6401	3	0	0.65	0.161	0.189	
1654	6402	3	0	0.331	0.545	0.124	
1655	6411	3	0	0.473	0.449	0.078	
1656	6414	3	0	0.528	0.17	0.302	
1657	6419	3	0	0.24	0.214	0.546	
1658	6425	3	0	0.733	0.195	0.072	
1659	6426	3	0	0.504	0.315	0.181	
1660	6427	3	0	0.104	0.392	0.504	
1661	6430	3	0	0.464	0.297	0.239	
1662	6433	3	0	0.151	0.683	0.166	
1663	6441	3	0	0.279	0.513	0.208	
1664	6455	3	0	0.184	0.655	0.161	
1665	6458	3	0	0.254	0.672	0.074	
1666	6462	3	0	0.692	0.308	0	
1667	6463	3	0	0.148	0.712	0.14	
1668	6466	3	0	0.195	0.603	0.202	
1669	6467	3	0	0.73	0.212	0.058	
1670	6478	3	0	0.335	0.474	0.191	
1671	6485	3	0.262	0.738	0	0	
1672	6493	3	0	0.413	0.288	0.299	
1673	6494	3	0	0.418	0.582	0	
1674	6496	3	0	0.518	0.35	0.132	
1675	6500	3	0	0.274	0.336	0.39	
1676	6503	3	0	0.147	0.546	0.307	
1677	6507	3	0	0.239	0.538	0.223	
1678	6508	3	0	0.324	0.328	0.348	
1679	6522	3	0	0.303	0.292	0.405	
1680	6527	3	0	0.279	0.649	0.072	
1681	6530	3	0	0.36	0.139	0.501	
1682	6534	3	0	0.379	0.438	0.183	
1683	6538	3	0	0.32	0.594	0.086	
1684	6562	3	0	0.134	0.507	0.359	
1685	6565	3	0	0.205	0.545	0.25	
1686	6569	3	0	0.415	0.499	0.086	
1687	6571	3	0	0.572	0.274	0.154	
1688	6573	3	0	0.429	0.302	0.269	
1689	6579	3	0	0.134	0.572	0.294	
1690	6586	3	0	0.339	0.661	0	
1691	6589	3	0	0.713	0.198	0.089	
1692	6592	3	0	0.625	0.162	0.213	
1693	6593	3	0	0.258	0.475	0.267	
1694	6602	3	0	0.613	0.305	0.082	
1695	6603	3	0	0.205	0.642	0.153	
1696	6608	3	0	0.379	0.409	0.212	
1697	6609	3	0	0.344	0.3	0.356	
1698	6613	3	0	0.572	0.428	0	
1699	6616	3	0	0.428	0.477	0.095	
1700	6617	3	0	0.312	0.588	0.1	
1701	6622	3	0	0.429	0.471	0.1	
1702	6624	3	0	0.337	0.292	0.371	
1703	6625	3	0	0.266	0.418	0.316	
1704	6627	3	0	0.489	0.306	0.205	
1705	6629	3	0	0.674	0.176	0.15	
1706	6634	3	0	0.248	0.232	0.52	
1707	6635	3	0	0.448	0.45	0.102	
1708	6638	3	0	0	0.161	0.839	
1709	6641	3	0	0.265	0.491	0.244	
1710	6642	3	0	0.553	0.347	0.1	
1711	6648	3	0	0.372	0.371	0.257	
1712	6655	3	0	0.412	0.297	0.291	
1713	6662	3	0	0.385	0.456	0.159	
1714	6666	3	0	0.542	0.17	0.288	
1715	6667	3	0	0.527	0.28	0.193	
1716	6669	3	0	0.431	0.364	0.205	
1717	6670	3	0	0.441	0.44	0.119	
1718	6671	3	0	0.117	0.481	0.402	
1719	6676	3	0	0.642	0.244	0.114	
1720	6678	3	0	0.616	0.198	0.186	
1721	6680	3	0	0.219	0.574	0.207	
1722	6681	3	0	0.516	0.215	0.269	
1723	6682	3	0	0.616	0.305	0.079	
1724	6688	3	0	0.515	0.319	0.166	
1725	6692	3	0	0.416	0.481	0.103	
1726	6695	3	0	0.167	0.665	0.168	
1727	6702	3	0	0.388	0.347	0.265	
1728	6705	3	0	0.521	0.323	0.156	
1729	6708	3	0	0.359	0.508	0.133	
1730	6709	3	0	0.327	0.673	0	
1731	6712	3	0	0.346	0.293	0.361	
1732	6713	3	0	0.061	0.689	0.25	
1733	6718	3	0.386	0.614	0	0	
1734	6719	3	0	0.342	0.536	0.122	
1735	6723	3	0	0.599	0.401	0	
1736	6726	3	0	0.322	0.377	0.301	
1737	6729	3	0	0.202	0.705	0.093	
1738	6741	3	0	0.488	0.362	0.15	
1739	6742	3	0	0.403	0.165	0.432	
1740	6744	3	0	0.288	0.595	0.117	
1741	6745	3	0	0.186	0.568	0.246	
1742	6759	3	0	0.558	0.22	0.222	
1743	6760	3	0	0.34	0.292	0.368	
1744	6761	3	0	0.67	0.145	0.185	
1745	6764	3	0	0.423	0.495	0.082	
1746	6765	3	0	0.669	0.237	0.094	
1747	6774	3	0	0.208	0.369	0.423	
1748	6776	3	0	0.561	0.349	0.09	
1749	6782	3	0	0.289	0.342	0.369	
1750	6785	3	0	0.375	0.273	0.352	
1751	6798	3	0	0.285	0.561	0.154	
1752	6807	3	0	0.47	0.345	0.185	
1753	6809	3	0	0.334	0.38	0.286	
1754	6810	3	0	0.592	0.232	0.176	
1755	6812	3	0	0.359	0.311	0.33	
1756	6841	3	0	0.564	0.311	0.125	
1757	6843	3	0	0.338	0.41	0.252	
1758	6845	3	0	0.23	0.463	0.307	
1759	6848	3	0	0.391	0.376	0.233	
1760	6851	3	0	0.469	0.227	0.304	
1761	6852	3	0	0.2	0.679	0.121	
1762	6855	3	0	0.653	0.146	0.201	
1763	6858	3	0	0.544	0.357	0.099	
1764	6859	3	0	0.14	0.407	0.453	
1765	6864	3	0	0.442	0.137	0.421	
1766	6874	3	0	0.321	0.361	0.318	
1767	6875	3	0	0.56	0.44	0	
1768	6876	3	0	0.549	0.354	0.097	
1769	6878	3	0	0.259	0.413	0.328	
1770	6879	3	0	0.562	0.341	0.097	
1771	6880	3	0	0.37	0.329	0.301	
1772	6886	3	0	0.292	0.612	0.096	
1773	6891	3	0	0.393	0.431	0.176	
1774	6895	3	0	0.582	0.252	0.166	
1775	6898	3	0	0.297	0.538	0.165	
1776	6903	3	0	0.604	0.285	0.111	
1777	6909	3	0	0.382	0.483	0.135	
1778	6910	3	0	0.373	0.265	0.362	
1779	6912	3	0	0.572	0.274	0.154	
1780	6913	3	0	0.697	0.078	0.225	
1781	6921	3	0	0.119	0.749	0.132	
1782	6922	3	0	0.239	0.53	0.231	
1783	6930	3	0	0.298	0.611	0.091	
1784	6934	3	0	0.305	0.493	0.202	
1785	6935	3	0	0.726	0.274	0	
1786	6941	3	0	0.462	0.433	0.105	
1787	6942	3	0	0.502	0.274	0.224	
1788	6944	3	0	0.348	0.477	0.175	
1789	6947	3	0	0.697	0.142	0.161	
1790	6949	3	0	0.335	0.338	0.327	
1791	6953	3	0	0.116	0.308	0.576	
1792	6963	3	0.07	0.791	0.139	0	
1793	6971	3	0	0.483	0.235	0.282	
1794	6973	3	0	0.61	0.326	0.064	
1795	6983	3	0	0.357	0.439	0.204	
1796	6984	3	0	0.294	0.388	0.318	
1797	6986	3	0	0.344	0.412	0.244	
1798	6989	3	0	0.438	0.322	0.24	
1799	6992	3	0	0.329	0.516	0.155	
1800	7003	3	0	0.405	0.306	0.289	
1801	7005	3	0	0.219	0.731	0.05	
1802	7007	3	0	0.43	0.374	0.196	
1803	7016	3	0	0.256	0.536	0.208	
1804	7018	3	0	0.43	0.284	0.286	
1805	7019	3	0	0.424	0.469	0.107	
1806	7020	3	0	0.247	0.553	0.2	
1807	7024	3	0	0.586	0.285	0.129	
1808	7031	3	0	0.301	0.498	0.201	
1809	7034	3	0	0.476	0.427	0.097	
1810	7035	3	0	0.736	0.264	0	
1811	7041	3	0	0.197	0.641	0.162	
1812	7056	3	0	0.277	0.452	0.271	
1813	7062	3	0	0.318	0.264	0.418	
1814	7064	3	0	0.09	0.652	0.258	
1815	7066	3	0	0.26	0.557	0.183	
1816	7068	3	0	0.151	0.511	0.338	
1817	7074	3	0	0.409	0.168	0.423	
1818	7076	3	0	0.654	0.067	0.279	
1819	7095	3	0	0.473	0.413	0.114	
1820	7101	3	0	0.377	0.268	0.355	
1821	7114	3	0	0.632	0.252	0.116	
1822	7116	3	0	0.195	0.615	0.19	
1823	7118	3	0	0.683	0.222	0.095	
1824	7119	3	0.048	0.482	0.293	0.177	
1825	7120	3	0	0.209	0.623	0.168	
1826	7122	3	0	0.187	0.625	0.188	
1827	7126	3	0	0.386	0.43	0.184	
1828	7127	3	0	0.234	0.706	0.06	
1829	7132	3	0	0.668	0.231	0.101	
1830	7138	3	0	0.211	0.62	0.169	
1831	7143	3	0	0.172	0.266	0.562	
1832	7177	3	0	0.452	0.397	0.151	
1833	7179	3	0	0.732	0.097	0.171	
1834	7180	3	0	0.679	0.228	0.093	
1835	7181	3	0	0.564	0.229	0.207	
1836	7182	3	0	0.44	0.223	0.337	
1837	7185	3	0	0.507	0.416	0.077	
1838	7187	3	0	0.396	0.478	0.126	
1839	7189	3	0	0.482	0.407	0.111	
1840	7192	3	0	0.464	0.461	0.075	
1841	7195	3	0	0.142	0.67	0.188	
1842	7199	3	0	0.635	0.253	0.112	
1843	7200	3	0	0.197	0.702	0.101	
1844	7202	3	0	0.65	0.259	0.091	
1845	7209	3	0	0.321	0.593	0.086	
1846	7210	3	0	0.21	0.512	0.278	
1847	7212	3	0	0.573	0.247	0.18	
1848	7217	3	0	0.282	0.587	0.131	
1849	7223	3	0	0.263	0.645	0.092	
1850	7230	3	0	0.465	0.322	0.213	
1851	7232	3	0	0.478	0.379	0.143	
1852	7234	3	0	0.468	0.19	0.342	
1853	7241	3	0	0.613	0.387	0	
1854	7243	3	0	0.323	0.146	0.531	
1855	7250	3	0	0.396	0.375	0.229	
1856	7251	3	0	0.08	0.691	0.229	
1857	7252	3	0	0.753	0.247	0	
1858	7255	3	0	0.749	0.251	0	
1859	7263	3	0	0.613	0.291	0.096	
1860	7268	3	0	0.423	0.577	0	
1861	7274	3	0	0.338	0.493	0.169	
1862	7284	3	0	0.605	0.289	0.106	
1863	7285	3	0	0.323	0.546	0.131	
1864	7286	3	0	0.379	0.532	0.089	
1865	7287	3	0	0.399	0.234	0.367	
1866	7288	3	0	0.116	0.561	0.323	
1867	7293	3	0	0.267	0.546	0.187	
1868	7299	3	0	0.112	0.457	0.431	
1869	7300	3	0	0.502	0.221	0.277	
1870	7301	3	0	0.212	0.566	0.222	
1871	7304	3	0	0.347	0.559	0.094	
1872	7306	3	0	0.192	0.622	0.186	
1873	7311	3	0	0.281	0.605	0.114	
1874	7318	3	0	0.541	0.375	0.084	
1875	7320	3	0	0.073	0.634	0.293	
1876	7322	3	0	0.359	0.467	0.174	
1877	7324	3	0	0.297	0.642	0.061	
1878	7326	3	0	0.48	0.258	0.262	
1879	7328	3	0	0.737	0.263	0	
1880	7336	3	0	0.226	0.456	0.318	
1881	7339	3	0	0.335	0.322	0.343	
1882	7340	3	0	0.642	0.358	0	
1883	7342	3	0	0.651	0.167	0.182	
1884	7343	3	0	0.392	0.069	0.539	
1885	7347	3	0	0.537	0.37	0.093	
1886	7349	3	0	0.371	0.395	0.234	
1887	7350	3	0	0.578	0.169	0.253	
1888	7352	3	0	0.343	0.574	0.083	
