index_no	uid	no_of_states	HH	HL	LH	LL	
1318	5136	3	0	0.96	0.033	0.007	
1319	5138	3	0	0.124	0.876	0	
1320	5140	3	0	0.071	0.917	0.012	
1321	5144	3	0.378	0.489	0.133	0	
1322	5154	3	0	0.991	0.009	0	
1323	5156	3	0	0.073	0.532	0.395	
1324	5157	3	0	0.865	0.112	0.023	
1325	5166	3	0	0.019	0.981	0	
1326	5172	3	0	0.843	0.134	0.023	
1327	5176	3	0	0.24	0.76	0	
1328	5181	3	0	0.533	0.467	0	
1329	5185	3	0	0.757	0.243	0	
1330	5194	3	0	0.741	0.259	0	
1331	5205	3	0	0.648	0.241	0.111	
1332	5208	3	0	0.006	0.994	0	
1333	5213	3	0	0.887	0.113	0	
1334	5214	3	0	0.102	0.889	0.009	
1335	5224	3	0	0.806	0.194	0	
1336	5227	3	0	0.077	0.889	0.034	
1337	5228	3	0	0.95	0.05	0	
1338	5232	3	0	0.17	0.83	0	
1339	5241	3	0	0.01	0.99	0	
1340	5251	3	0	0.193	0.806	0.001	
1341	5256	3	0	0.172	0.828	0	
1342	5265	3	0	0.205	0.725	0.07	
1343	5268	3	0	0.145	0.806	0.049	
1344	5270	3	0	0.945	0.051	0.004	
1345	5275	3	0.061	0.939	0	0	
1346	5276	3	0	0.199	0.776	0.025	
1347	5281	3	0	0.402	0.596	0.002	
1348	5285	3	0	0.19	0.552	0.258	
1349	5287	3	0.173	0.827	0	0	
1350	5294	3	0	0.985	0.012	0.003	
1351	5298	3	0	0.083	0.886	0.031	
1352	5300	3	0	1	0	0	
1353	5306	3	0	0.179	0.666	0.155	
1354	5308	3	0	0.049	0.942	0.009	
1355	5309	3	0	0.265	0.701	0.034	
1356	5318	3	0	0.185	0.508	0.307	
1357	5319	3	0	0.264	0.723	0.013	
1358	5320	3	0	0.905	0.095	0	
1359	5322	3	0	0.824	0.159	0.017	
1360	5323	3	0	0.045	0.952	0.003	
1361	5324	3	0	0.677	0.01	0.313	
1362	5329	3	0	0.279	0.196	0.525	
1363	5330	3	0	0.287	0.687	0.026	
1364	5332	3	0	0.455	0.525	0.02	
1365	5334	3	0	0.878	0.122	0	
1366	5337	3	0.182	0.818	0	0	
1367	5347	3	0	0.198	0.58	0.222	
1368	5350	3	0	0.179	0.697	0.124	
1369	5356	3	0	0.847	0.058	0.095	
1370	5357	3	0	0.051	0.939	0.01	
1371	5361	3	0	0.888	0.082	0.03	
1372	5363	3	0	0.017	0.979	0.004	
1373	5368	3	0	0.998	0.002	0	
1374	5370	3	0	0.991	0.009	0	
1375	5371	3	0	0.839	0.151	0.01	
1376	5374	3	0	0.309	0.249	0.442	
1377	5381	3	0	0	1	0	
1378	5382	3	0	0.19	0.791	0.019	
1379	5383	3	0	0.038	0.962	0	
1380	5384	3	0	0.726	0.274	0	
1381	5389	3	0	0.155	0.842	0.003	
1382	5392	3	0	0.352	0.612	0.036	
1383	5394	3	0	0.148	0.852	0	
1384	5399	3	0	0.989	0.011	0	
1385	5400	3	0	0.198	0.779	0.023	
1386	5401	3	0	0.154	0.561	0.285	
1387	5402	3	0	0.101	0.872	0.027	
1388	5408	3	0	0.931	0.062	0.007	
1389	5412	3	0	0.222	0.544	0.234	
1390	5413	3	0	0.8	0.054	0.146	
1391	5418	3	0	0.075	0.878	0.047	
1392	5421	3	0	0.997	0.003	0	
1393	5435	3	0.135	0.853	0.012	0	
1394	5436	3	0	0.184	0.812	0.004	
1395	5437	3	0	0.791	0.209	0	
1396	5454	3	0	0.94	0.052	0.008	
1397	5455	3	0	0.958	0.037	0.005	
1398	5465	3	0.225	0.519	0.256	0	
1399	5467	3	0	0.118	0.418	0.464	
1400	5469	3	0	0.958	0.042	0	
1401	5476	3	0	0.176	0.813	0.011	
1402	5481	3	0	0.545	0.455	0	
1403	5485	3	0	0.826	0.156	0.018	
1404	5486	3	0	0.993	0.007	0	
1405	5498	3	0	0.173	0.782	0.045	
1406	5500	3	0	0.93	0.07	0	
1407	5505	3	0	0.142	0.858	0	
1408	5506	3	0	0.025	0.975	0	
1409	5510	3	0	0.869	0.131	0	
1410	5511	3	0	0.819	0.181	0	
1411	5515	3	0	0.081	0.911	0.008	
1412	5516	3	0	0.159	0.807	0.034	
1413	5517	3	0	0.992	0.008	0	
1414	5518	3	0	0.278	0.704	0.018	
1415	5520	3	0	0.715	0.279	0.006	
1416	5525	3	0	0.246	0.281	0.473	
1417	5527	3	0	0.343	0.275	0.382	
1418	5528	3	0	0.149	0.851	0	
1419	5531	3	0	0.691	0.307	0.002	
1420	5532	3	0	0.052	0.946	0.002	
1421	5535	3	0	0.685	0.296	0.019	
1422	5536	3	0	0.922	0.078	0	
1423	5538	3	0	0.996	0.004	0	
1424	5541	3	0	1	0	0	
1425	5542	3	0	0.826	0.16	0.014	
1426	5550	3	0	0.983	0.011	0.006	
1427	5556	3	0	0.985	0.014	0.001	
1428	5560	3	0	0.45	0.313	0.237	
1429	5562	3	0	0.888	0.112	0	
1430	5563	3	0	0.618	0.332	0.05	
1431	5567	3	0	0.974	0.026	0	
1432	5577	3	0	0.834	0.098	0.068	
1433	5578	3	0	0.011	0.325	0.664	
1434	5582	3	0	0.005	0.995	0	
1435	5583	3	0	0.071	0.924	0.005	
1436	5584	3	0	0.399	0.422	0.179	
1437	5585	3	0	0.718	0.282	0	
1438	5590	3	0	0.628	0.313	0.059	
1439	5594	3	0	0.83	0.166	0.004	
1440	5598	3	0	0.745	0.172	0.083	
1441	5599	3	0	0.176	0.739	0.085	
1442	5600	3	0	0.804	0.18	0.016	
1443	5603	3	0	0.895	0.099	0.006	
1444	5604	3	0	0.524	0.094	0.382	
1445	5605	3	0	0.809	0.175	0.016	
1446	5606	3	0	0.985	0.014	0.001	
1447	5608	3	0	0.342	0.658	0	
1448	5610	3	0	0.818	0.154	0.028	
1449	5612	3	0	0.087	0.279	0.634	
1450	5615	3	0.097	0.903	0	0	
1451	5616	3	0	0.525	0.475	0	
1452	5625	3	0	0.976	0.023	0.001	
1453	5630	3	0	0.208	0.762	0.03	
1454	5632	3	0	0.767	0.228	0.005	
1455	5633	3	0	0.387	0.525	0.088	
1456	5636	3	0	0.927	0.067	0.006	
1457	5643	3	0	0.571	0.413	0.016	
1458	5644	3	0	0.82	0.179	0.001	
1459	5654	3	0	0.108	0.892	0	
1460	5659	3	0	0.93	0.07	0	
1461	5663	3	0	0.181	0.763	0.056	
1462	5665	3	0	0.436	0.415	0.149	
1463	5666	3	0	0.466	0.466	0.068	
1464	5669	3	0	0.029	0.918	0.053	
1465	5670	3	0	0.43	0.509	0.061	
1466	5671	3	0	0.76	0.237	0.003	
1467	5679	3	0	0.247	0.752	0.001	
1468	5687	3	0	0	1	0	
1469	5688	3	0	0.949	0.051	0	
1470	5689	3	0	0.28	0.465	0.255	
1471	5699	3	0	0.112	0.888	0	
1472	5701	3	0	0.98	0.02	0	
1473	5704	3	0	0.528	0.233	0.239	
1474	5706	3	0	0.265	0.734	0.001	
1475	5709	3	0	0.46	0.217	0.323	
1476	5710	3	0	0.438	0.274	0.288	
1477	5713	3	0	0.74	0.186	0.074	
1478	5714	3	0	0.545	0.328	0.127	
1479	5717	3	0	0.52	0.444	0.036	
1480	5719	3	0	0.99	0.009	0.001	
1481	5721	3	0	0.269	0.551	0.18	
1482	5724	3	0	0.338	0.657	0.005	
1483	5726	3	0	0.17	0.664	0.166	
1484	5728	3	0	0.043	0.899	0.058	
1485	5729	3	0	0.221	0.762	0.017	
1486	5731	3	0	0.622	0.061	0.317	
1487	5733	3	0	0.567	0.433	0	
1488	5744	3	0	0.209	0.634	0.157	
1489	5746	3	0	0.153	0.847	0	
1490	5748	3	0	0.901	0.099	0	
1491	5759	3	0.006	0.018	0.976	0	
1492	5760	3	0	0.191	0.75	0.059	
1493	5762	3	0	0.706	0.241	0.053	
1494	5763	3	0	0.274	0.642	0.084	
1495	5765	3	0	0.692	0.261	0.047	
1496	5766	3	0	0.872	0.116	0.012	
1497	5767	3	0	0.358	0.623	0.019	
1498	5774	3	0	0.306	0.593	0.101	
1499	5775	3	0	0.254	0.746	0	
1500	5783	3	0	0.131	0.859	0.01	
1501	5788	3	0	0.771	0.229	0	
1502	5791	3	0	0.021	0.979	0	
1503	5798	3	0	0.87	0.13	0	
1504	5799	3	0	0.86	0.125	0.015	
1505	5802	3	0	0.716	0.281	0.003	
1506	5807	3	0	0.609	0.357	0.034	
1507	5814	3	0	0.023	0.975	0.002	
1508	5821	3	0	0.26	0.579	0.161	
1509	5822	3	0.045	0.955	0	0	
1510	5827	3	0	0.923	0.077	0	
1511	5836	3	0	0.016	0.983	0.001	
1512	5844	3	0	0.843	0.133	0.024	
1513	5847	3	0	0.091	0.909	0	
1514	5860	3	0	0.001	0.999	0	
1515	5863	3	0	0.147	0.816	0.037	
1516	5878	3	0	0.246	0.751	0.003	
1517	5879	3	0	0.621	0.379	0	
1518	5883	3	0	0.988	0.012	0	
1519	5884	3	0.309	0.509	0.152	0.03	
1520	5889	3	0	0.133	0.094	0.773	
1521	5893	3	0	0.977	0.023	0	
1522	5897	3	0	0.001	0.999	0	
1523	5903	3	0	0.983	0.017	0	
1524	5907	3	0	0.493	0.497	0.01	
1525	5908	3	0	0.606	0.379	0.015	
1526	5909	3	0	0.203	0.766	0.031	
1527	5917	3	0.013	0.987	0	0	
1528	5918	3	0	0.999	0.001	0	
1529	5923	3	0	0.811	0.15	0.039	
1530	5926	3	0	0.948	0.017	0.035	
1531	5927	3	0	0.863	0.136	0.001	
1532	5928	3	0	0.024	0.966	0.01	
1533	5929	3	0	0.336	0.664	0	
1534	5937	3	0	0.847	0.125	0.028	
1535	5944	3	0	0.777	0.223	0	
1536	5947	3	0.009	0.979	0.012	0	
1537	5948	3	0	0.006	0.991	0.003	
1538	5952	3	0	0.459	0.18	0.361	
1539	5953	3	0	0.358	0.642	0	
1540	5955	3	0	0.974	0.021	0.005	
1541	5957	3	0	0.914	0.086	0	
1542	5961	3	0	0.574	0.426	0	
1543	5963	3	0	0.797	0.203	0	
1544	5972	3	0	0.992	0.008	0	
1545	5976	3	0	0.351	0.513	0.136	
1546	5979	3	0	0.333	0.667	0	
1547	5981	3	0	0.049	0.951	0	
1548	5984	3	0	0.931	0.069	0	
1549	5987	3	0	0.001	0.999	0	
1550	5991	3	0	0.842	0.139	0.019	
1551	5992	3	0	0.822	0.175	0.003	
1552	5994	3	0	0.212	0.764	0.024	
1553	5995	3	0	0.334	0.647	0.019	
1554	5998	3	0	1	0	0	
1555	6004	3	0	0.867	0.133	0	
1556	6008	3	0	0.012	0.896	0.092	
1557	6009	3	0	0.969	0.027	0.004	
1558	6010	3	0	0.032	0.968	0	
1559	6014	3	0	0.294	0.25	0.456	
1560	6015	3	0	0.141	0.641	0.218	
1561	6017	3	0	0.917	0.057	0.026	
1562	6021	3	0	0.594	0.39	0.016	
1563	6024	3	0	0.397	0.409	0.194	
1564	6037	3	0	0.995	0.004	0.001	
1565	6043	3	0	0.968	0.032	0	
1566	6047	3	0	0.147	0.162	0.691	
1567	6050	3	0	0.036	0.964	0	
1568	6051	3	0	0.202	0.796	0.002	
1569	6053	3	0	0.984	0.016	0	
1570	6056	3	0	0.772	0.126	0.102	
1571	6065	3	0	0.81	0.14	0.05	
1572	6077	3	0	0.549	0.451	0	
1573	6082	3	0	0.881	0.059	0.06	
1574	6083	3	0	0.089	0.911	0	
1575	6084	3	0	0.842	0.158	0	
1576	6085	3	0	0.971	0.029	0	
1577	6088	3	0	0.28	0.595	0.125	
1578	6094	3	0	0.208	0.786	0.006	
1579	6095	3	0	0.535	0.262	0.203	
1580	6099	3	0.052	0.948	0	0	
1581	6117	3	0	0	1	0	
1582	6118	3	0	0.243	0.558	0.199	
1583	6120	3	0	0.151	0.842	0.007	
1584	6122	3	0	0.358	0.484	0.158	
1585	6124	3	0	0.817	0.183	0	
1586	6126	3	0	0.9	0.059	0.041	
1587	6131	3	0	0.083	0.914	0.003	
1588	6138	3	0	0.461	0.352	0.187	
1589	6139	3	0	0.038	0.962	0	
1590	6141	3	0	0.102	0.881	0.017	
1591	6142	3	0	0.93	0.07	0	
1592	6149	3	0	0.472	0.524	0.004	
1593	6153	3	0	0.794	0.206	0	
1594	6159	3	0	0.284	0.561	0.155	
1595	6170	3	0	0.344	0.577	0.079	
1596	6171	3	0	0.193	0.785	0.022	
1597	6182	3	0	0.846	0.151	0.003	
1598	6185	3	0	0.381	0.619	0	
1599	6187	3	0	0.542	0.014	0.444	
1600	6190	3	0	0.018	0.982	0	
1601	6195	3	0	0.145	0.815	0.04	
1602	6196	3	0	0.862	0.135	0.003	
1603	6204	3	0	0.875	0.057	0.068	
1604	6205	3	0	0.722	0.273	0.005	
1605	6206	3	0	0.054	0.946	0	
1606	6207	3	0	0.845	0.155	0	
1607	6211	3	0	0.864	0.136	0	
1608	6212	3	0	1	0	0	
1609	6218	3	0	0.666	0.296	0.038	
1610	6223	3	0	0.87	0.128	0.002	
1611	6224	3	0	0.271	0.729	0	
1612	6230	3	0	0.378	0.445	0.177	
1613	6231	3	0	0.234	0.403	0.363	
1614	6232	3	0	0.468	0.349	0.183	
1615	6234	3	0	0.599	0.156	0.245	
1616	6246	3	0	0.097	0.793	0.11	
1617	6255	3	0	0.237	0.709	0.054	
1618	6256	3	0	0.585	0.391	0.024	
1619	6258	3	0	0.92	0.045	0.035	
1620	6260	3	0	0.764	0.236	0	
1621	6261	3	0	0.429	0.571	0	
1622	6271	3	0	0.008	0.985	0.007	
1623	6276	3	0	0.768	0.232	0	
1624	6278	3	0	0.134	0.48	0.386	
1625	6281	3	0	0.156	0.842	0.002	
1626	6292	3	0	0.225	0.734	0.041	
1627	6294	3	0	0.839	0.161	0	
1628	6296	3	0	0.721	0.153	0.126	
1629	6299	3	0	0.122	0.558	0.32	
1630	6301	3	0	0.079	0.918	0.003	
1631	6306	3	0	0.373	0.479	0.148	
1632	6311	3	0	0.063	0.928	0.009	
1633	6313	3	0	1	0	0	
1634	6314	3	0	0.342	0.642	0.016	
1635	6315	3	0	0.21	0.729	0.061	
1636	6318	3	0	0.014	0.983	0.003	
1637	6330	3	0	0.41	0.154	0.436	
1638	6345	3	0	0.654	0.293	0.053	
1639	6348	3	0	0.949	0.051	0	
1640	6350	3	0	0.28	0.714	0.006	
1641	6360	3	0	0.129	0.413	0.458	
1642	6364	3	0	0.865	0.111	0.024	
1643	6370	3	0	0.854	0.146	0	
1644	6373	3	0	0.355	0.637	0.008	
1645	6375	3	0	0.686	0.205	0.109	
1646	6376	3	0	0.033	0.965	0.002	
1647	6380	3	0	0.002	0.998	0	
1648	6387	3	0	0.22	0.746	0.034	
1649	6391	3	0	0.543	0.457	0	
1650	6392	3	0	0.681	0.299	0.02	
1651	6398	3	0	0.759	0.167	0.074	
1652	6399	3	0	0.351	0.546	0.103	
1653	6401	3	0	0.945	0.022	0.033	
1654	6402	3	0	0.129	0.831	0.04	
1655	6411	3	0	0.458	0.542	0	
1656	6414	3	0	0.676	0.058	0.266	
1657	6419	3	0	0.083	0.655	0.262	
1658	6425	3	0	1	0	0	
1659	6426	3	0	0.257	0.742	0.001	
1660	6427	3	0	0.118	0.54	0.342	
1661	6430	3	0	0.245	0.715	0.04	
1662	6433	3	0	0.017	0.982	0.001	
1663	6441	3	0	0.188	0.802	0.01	
1664	6455	3	0	0.009	0.986	0.005	
1665	6458	3	0	0.044	0.956	0	
1666	6462	3	0	0.297	0.703	0	
1667	6463	3	0	0	1	0	
1668	6466	3	0	0.039	0.957	0.004	
1669	6467	3	0	0.994	0.006	0	
1670	6478	3	0	0.733	0.262	0.005	
1671	6485	3	0.045	0.955	0	0	
1672	6493	3	0	0.518	0.466	0.016	
1673	6494	3	0	0.368	0.632	0	
1674	6496	3	0	0.69	0.234	0.076	
1675	6500	3	0	0.36	0.229	0.411	
1676	6503	3	0	0.135	0.796	0.069	
1677	6507	3	0	0.676	0.322	0.002	
1678	6508	3	0	0.221	0.666	0.113	
1679	6522	3	0	0.131	0.82	0.049	
1680	6527	3	0	0.044	0.956	0	
1681	6530	3	0	0.636	0.224	0.14	
1682	6534	3	0	0.778	0.222	0	
1683	6538	3	0	0.099	0.901	0	
1684	6562	3	0	0.256	0.497	0.247	
1685	6565	3	0	0.392	0.577	0.031	
1686	6569	3	0	0.4	0.6	0	
1687	6571	3	0	0.87	0.12	0.01	
1688	6573	3	0	0.89	0.055	0.055	
1689	6579	3	0	0.141	0.847	0.012	
1690	6586	3	0	0.018	0.982	0	
1691	6589	3	0	1	0	0	
1692	6592	3	0	0.978	0.021	0.001	
1693	6593	3	0	0.236	0.661	0.103	
1694	6602	3	0	0.955	0.035	0.01	
1695	6603	3	0	0.076	0.922	0.002	
1696	6608	3	0	0.796	0.202	0.002	
1697	6609	3	0	0.799	0.183	0.018	
1698	6613	3	0	0.889	0.111	0	
1699	6616	3	0	0.471	0.514	0.015	
1700	6617	3	0	0.023	0.977	0	
1701	6622	3	0	0.584	0.416	0	
1702	6624	3	0	0.669	0.264	0.067	
1703	6625	3	0	0.294	0.267	0.439	
1704	6627	3	0	0.275	0.335	0.39	
1705	6629	3	0	1	0	0	
1706	6634	3	0	0.205	0.301	0.494	
1707	6635	3	0	0.58	0.42	0	
1708	6638	3	0	0	0.017	0.983	
1709	6641	3	0	0.252	0.486	0.262	
1710	6642	3	0	0.957	0.043	0	
1711	6648	3	0	0.775	0.196	0.029	
1712	6655	3	0	0.834	0.147	0.019	
1713	6662	3	0	0.815	0.185	0	
1714	6666	3	0	0.916	0.057	0.027	
1715	6667	3	0	0.378	0.622	0	
1716	6669	3	0	0.427	0.318	0.255	
1717	6670	3	0	0.424	0.398	0.178	
1718	6671	3	0	0.308	0.405	0.287	
1719	6676	3	0	0.964	0.035	0.001	
1720	6678	3	0	0.912	0.079	0.009	
1721	6680	3	0	0.122	0.847	0.031	
1722	6681	3	0	0.13	0.869	0.001	
1723	6682	3	0	0.944	0.056	0	
1724	6688	3	0	0.816	0.182	0.002	
1725	6692	3	0	0.384	0.616	0	
1726	6695	3	0	0.028	0.972	0	
1727	6702	3	0	0.643	0.196	0.161	
1728	6705	3	0	0.771	0.137	0.092	
1729	6708	3	0	0.479	0.521	0	
1730	6709	3	0	0.008	0.992	0	
1731	6712	3	0	0.081	0.33	0.589	
1732	6713	3	0	0.007	0.993	0	
1733	6718	3	0.19	0.81	0	0	
1734	6719	3	0	0.171	0.829	0	
1735	6723	3	0	0.911	0.089	0	
1736	6726	3	0	0.191	0.563	0.246	
1737	6729	3	0	0.011	0.989	0	
1738	6741	3	0	0.528	0.46	0.012	
1739	6742	3	0	0.766	0.161	0.073	
1740	6744	3	0	0.043	0.944	0.013	
1741	6745	3	0	0.074	0.895	0.031	
1742	6759	3	0	0.895	0.1	0.005	
1743	6760	3	0	0.874	0.114	0.012	
1744	6761	3	0	0.981	0.018	0.001	
1745	6764	3	0	0.368	0.611	0.021	
1746	6765	3	0	0.989	0.011	0	
1747	6774	3	0	0.133	0.418	0.449	
1748	6776	3	0	0.974	0.026	0	
1749	6782	3	0	0.304	0.645	0.051	
1750	6785	3	0	0.808	0.15	0.042	
1751	6798	3	0	0.584	0.416	0	
1752	6807	3	0	0.263	0.737	0	
1753	6809	3	0	0.516	0.472	0.012	
1754	6810	3	0	0.664	0.295	0.041	
1755	6812	3	0	0.741	0.239	0.02	
1756	6841	3	0	0.864	0.076	0.06	
1757	6843	3	0	0.68	0.277	0.043	
1758	6845	3	0	0.114	0.589	0.297	
1759	6848	3	0	0.791	0.185	0.024	
1760	6851	3	0	0.8	0.014	0.186	
1761	6852	3	0	0.011	0.989	0	
1762	6855	3	0	0.967	0.027	0.006	
1763	6858	3	0	0.751	0.249	0	
1764	6859	3	0	0.168	0.797	0.035	
1765	6864	3	0	0.799	0.011	0.19	
1766	6874	3	0	0.073	0.486	0.441	
1767	6875	3	0	0.137	0.863	0	
1768	6876	3	0	0.826	0.174	0	
1769	6878	3	0	0.189	0.777	0.034	
1770	6879	3	0	0.759	0.241	0	
1771	6880	3	0	0.212	0.668	0.12	
1772	6886	3	0	0.004	0.996	0	
1773	6891	3	0	0.152	0.848	0	
1774	6895	3	0	0.697	0.302	0.001	
1775	6898	3	0	0.754	0.233	0.013	
1776	6903	3	0	0.918	0.082	0	
1777	6909	3	0	0.389	0.586	0.025	
1778	6910	3	0	0.706	0.23	0.064	
1779	6912	3	0	0.404	0.596	0	
1780	6913	3	0	1	0	0	
1781	6921	3	0	0.004	0.996	0	
1782	6922	3	0	0.238	0.643	0.119	
1783	6930	3	0	0.12	0.88	0	
1784	6934	3	0	0.394	0.602	0.004	
1785	6935	3	0	0.846	0.154	0	
1786	6941	3	0	0.686	0.311	0.003	
1787	6942	3	0	0.621	0.314	0.065	
1788	6944	3	0	0.222	0.65	0.128	
1789	6947	3	0	0.995	0.005	0	
1790	6949	3	0	0.405	0.565	0.03	
1791	6953	3	0	0.096	0.103	0.801	
1792	6963	3	0.02	0.964	0.016	0	
1793	6971	3	0	0.775	0.203	0.022	
1794	6973	3	0	0.93	0.07	0	
1795	6983	3	0	0.589	0.381	0.03	
1796	6984	3	0	0.172	0.772	0.056	
1797	6986	3	0	0.105	0.892	0.003	
1798	6989	3	0	0.383	0.528	0.089	
1799	6992	3	0	0.111	0.664	0.225	
1800	7003	3	0	0.399	0.558	0.043	
1801	7005	3	0	0	1	0	
1802	7007	3	0	0.88	0.117	0.003	
1803	7016	3	0	0.169	0.776	0.055	
1804	7018	3	0	0.724	0.265	0.011	
1805	7019	3	0	0.453	0.54	0.007	
1806	7020	3	0	0.134	0.866	0	
1807	7024	3	0	0.854	0.121	0.025	
1808	7031	3	0	0.085	0.911	0.004	
1809	7034	3	0	0.444	0.534	0.022	
1810	7035	3	0	0.888	0.112	0	
1811	7041	3	0	0.023	0.976	0.001	
1812	7056	3	0	0.338	0.602	0.06	
1813	7062	3	0	0.189	0.718	0.093	
1814	7064	3	0	0	0.984	0.016	
1815	7066	3	0	0.559	0.436	0.005	
1816	7068	3	0	0.461	0.446	0.093	
1817	7074	3	0	0.299	0.611	0.09	
1818	7076	3	0	0.971	0.022	0.007	
1819	7095	3	0	0.586	0.391	0.023	
1820	7101	3	0	0.341	0.215	0.444	
1821	7114	3	0	0.963	0.025	0.012	
1822	7116	3	0	0.062	0.915	0.023	
1823	7118	3	0	0.979	0.021	0	
1824	7119	3	0.175	0.498	0.319	0.008	
1825	7120	3	0	0.027	0.97	0.003	
1826	7122	3	0	0.045	0.948	0.007	
1827	7126	3	0	0.831	0.166	0.003	
1828	7127	3	0	0.002	0.998	0	
1829	7132	3	0	0.956	0.044	0	
1830	7138	3	0	0.09	0.91	0	
1831	7143	3	0	0.248	0.428	0.324	
1832	7177	3	0	0.511	0.487	0.002	
1833	7179	3	0	1	0	0	
1834	7180	3	0	0.996	0.004	0	
1835	7181	3	0	0.725	0.148	0.127	
1836	7182	3	0	0.746	0.123	0.131	
1837	7185	3	0	0.554	0.446	0	
1838	7187	3	0	0.815	0.185	0	
1839	7189	3	0	0.598	0.395	0.007	
1840	7192	3	0	0.443	0.557	0	
1841	7195	3	0	0.004	0.996	0	
1842	7199	3	0	0.979	0.021	0	
1843	7200	3	0	0.003	0.997	0	
1844	7202	3	0	0.932	0.068	0	
1845	7209	3	0	0.041	0.951	0.008	
1846	7210	3	0	0.366	0.521	0.113	
1847	7212	3	0	0.878	0.122	0	
1848	7217	3	0	0.109	0.891	0	
1849	7223	3	0	0.037	0.963	0	
1850	7230	3	0	0.211	0.727	0.062	
1851	7232	3	0	0.328	0.669	0.003	
1852	7234	3	0	0.67	0.037	0.293	
1853	7241	3	0	0.798	0.202	0	
1854	7243	3	0	0.411	0.3	0.289	
1855	7250	3	0	0.806	0.191	0.003	
1856	7251	3	0	0.013	0.987	0	
1857	7252	3	0	0.843	0.157	0	
1858	7255	3	0	0.837	0.163	0	
1859	7263	3	0	0.864	0.136	0	
1860	7268	3	0	0.082	0.918	0	
1861	7274	3	0	0.674	0.323	0.003	
1862	7284	3	0	0.925	0.075	0	
1863	7285	3	0	0.508	0.492	0	
1864	7286	3	0	0.227	0.773	0	
1865	7287	3	0	0.235	0.129	0.636	
1866	7288	3	0	0.117	0.752	0.131	
1867	7293	3	0	0.663	0.304	0.033	
1868	7299	3	0	0.309	0.567	0.124	
1869	7300	3	0	0.643	0.133	0.224	
1870	7301	3	0	0.182	0.715	0.103	
1871	7304	3	0	0.147	0.808	0.045	
1872	7306	3	0	0.043	0.956	0.001	
1873	7311	3	0	0.041	0.948	0.011	
1874	7318	3	0	0.733	0.267	0	
1875	7320	3	0	0.02	0.976	0.004	
1876	7322	3	0	0.773	0.226	0.001	
1877	7324	3	0	0.021	0.979	0	
1878	7326	3	0	0.84	0.15	0.01	
1879	7328	3	0	0.451	0.549	0	
1880	7336	3	0	0.125	0.85	0.025	
1881	7339	3	0	0.729	0.255	0.016	
1882	7340	3	0	0.264	0.736	0	
1883	7342	3	0	0.644	0.356	0	
1884	7343	3	0	0.69	0.022	0.288	
1885	7347	3	0	0.836	0.164	0	
1886	7349	3	0	0.616	0.378	0.006	
1887	7350	3	0	0.711	0.128	0.161	
1888	7352	3	0	0.152	0.848	0	
1889	7354	3	0	0.127	0.847	0.026	
1890	7356	3	0	0.995	0.005	0	
1891	7357	3	0	0.937	0.049	0.014	
1892	7363	3	0	0.586	0.414	0	
1893	7367	3	0	0.023	0.977	0	
1894	7368	3	0	0.957	0.043	0	
1895	7373	3	0	0.035	0.958	0.007	
1896	7377	3	0	0.503	0.497	0	
1897	7380	3	0	0.484	0.302	0.214	
1898	7384	3	0	0.021	0.95	0.029	
1899	7390	3	0	0.031	0.884	0.085	
1900	7398	3	0	0.001	0.999	0	
1901	7407	3	0	0.475	0.322	0.203	
1902	7408	3	0	0.924	0.051	0.025	
1903	7415	3	0	0.387	0.612	0.001	
1904	7416	3	0	0.002	0.998	0	
1905	7417	3	0	0.054	0.946	0	
1906	7419	3	0	0.829	0.171	0	
1907	7425	3	0	0.745	0.247	0.008	
1908	7431	3	0	0.571	0.394	0.035	
1909	7440	3	0	0.022	0.897	0.081	
1910	7442	3	0	0.552	0.383	0.065	
1911	7443	3	0	0.949	0.051	0	
1912	7445	3	0	0.696	0.303	0.001	
1913	7448	3	0	0.924	0.076	0	
1914	7449	3	0	0.005	0.99	0.005	
1915	7451	3	0	0.998	0.002	0	
1916	7454	3	0	0.044	0.956	0	
1917	7458	3	0	0.001	0.999	0	
1918	7459	3	0	0.021	0.97	0.009	
1919	7464	3	0	0.762	0.238	0	
1920	7466	3	0	0.077	0.911	0.012	
1921	7467	3	0	0.692	0.308	0	
1922	7470	3	0	0.65	0.127	0.223	
1923	7473	3	0	0.8	0.182	0.018	
1924	7474	3	0	0.024	0.962	0.014	
1925	7476	3	0	0.016	0.98	0.004	
1926	7479	3	0	0.256	0.06	0.684	
1927	7480	3	0	0.008	0.992	0	
1928	7488	3	0	0.939	0.061	0	
1929	7497	3	0	0.37	0.593	0.037	
1930	7508	3	0	0.012	0.988	0	
1931	7510	3	0	0.317	0.679	0.004	
1932	7511	3	0	0.67	0.33	0	
1933	7532	3	0	0.86	0.14	0	
1934	7542	3	0	0.7	0.299	0.001	
1935	7546	3	0	0.933	0.02	0.047	
1936	7548	3	0	0.001	0.999	0	
1937	7549	3	0	0.774	0.216	0.01	
1938	7551	3	0	0.189	0.805	0.006	
1939	7560	3	0	0.791	0.203	0.006	
1940	7561	3	0	0.887	0.111	0.002	
1941	7563	3	0	0.486	0.51	0.004	
1942	7565	3	0	0.019	0.981	0	
1943	7566	3	0	0.941	0.051	0.008	
1944	7567	3	0	0.683	0.077	0.24	
1945	7568	3	0	0.991	0.008	0.001	
1946	7576	3	0	0.687	0.229	0.084	
